,podcast_uuid,title_x,image,description_x,language,categories,website,author,itunes_id,title_y,audio,audio_length,description_y,pub_date,uuid
10,a7669cc2a1584e56a183c29410d08ff3,Mt. Pisgah Media,http://is2.mzstatic.com/image/thumb/Music111/v4/82/d3/e5/82d3e58b-c4de-3265-2b90-db9d7faf0d00/source/600x600bb.jpg,"Mt. Pisgah is a community of believers located in Shelbyville, Indiana. We believe in the humanity and divinity of Christ, the inerrency of the holy scriptures, and the resurrection.",English,Religion & Spirituality | Christianity,http://mtpisgahbaptist.org,MPBC,966689969,Fresh Start,http://clovermedia.s3-us-west-2.amazonaws.com/store/929a9514-3e72-43fb-be22-59374dd01f1e/f7b2ac5fe4/audio.mp3,1076,"Philippians 3:12-14.
Audio.",2017-12-31 08:00:00+00,1f8c9919608243f988ffddc8166bfbd3
11,f30f99d36f554679be98ec996264a8e6,WeAreMany.org: Recently posted audio,http://is5.mzstatic.com/image/thumb/Music2/v4/fe/3c/23/fe3c23e4-2100-228e-97fc-57eae6fc832d/source/600x600bb.jpg,"For the latest in fantastic radical podcasting, visit http://WeAreMany.org",English,Business | Society & Culture | History | News & Politics,http://wearemany.org/recent,WeAreMany staff,378342204,"M.N. Roy, the Comintern, and the Politics of National Liberation",https://s3-us-west-2.amazonaws.com/socialism2017/S2017+-+MN+Roy+the+Comintern+and+the+Politics+of+National+Liberation.mp3,2766,"<div class=""field field-type-text field-field-title"">
    <div class=""field-items"">
            <div class=""field-item odd"">
                    M.N. Roy, the Comintern, and the Politics of National Liberation        </div>
        </div>
</div>
<div class=""field field-type-nodereference field-field-speaker"">
    <div class=""field-items"">
            <div class=""field-item odd"">
                    <a href=""/bio/pranav-jani"">Pranav Jani</a>        </div>
        </div>
</div>
<div class=""field field-type-nodereference field-field-event"">
    <div class=""field-items"">
            <div class=""field-item odd"">
                    <a href=""/event/2017/08/socialism-2017"">Socialism 2017</a>        </div>
        </div>
</div>
<div class=""field field-type-emaudio field-field-audio-file"">
    <div class=""field-items"">
            <div class=""field-item odd"">
                    <embed src='https://s3-us-west-2.amazonaws.com/socialism2017/S2017+-+MN+Roy+the+Comintern+and+the+Politics+of+National+Liberation.mp3' autostart='false' width='425' height='20'></embed>        </div>
        </div>
</div>
<div class=""field field-type-content-taxonomy field-field-topic"">
    <div class=""field-items"">
            <div class=""field-item odd"">
                    Socialism &amp; Marxism        </div>
        </div>
</div>
<p>Manabendra Nath Roy was an Indian revolutionary and political activist and theorist. He was a founder of the Mexican Communist Party in 1919 and the Communist Party of India in 1920.</p>
<p><a href=""http://wearemany.org/a/2017/08/mn-roy-comintern-and-politics-of-national-liberation"" target=""_blank"">read more</a></p>",2017-12-21 01:49:20+00,ef04e61c13d84168ac330a8d0641d274
12,c226b20c57c14155af46d6c733b5d07c,ThinkTech Hawaii,http://is5.mzstatic.com/image/thumb/Music122/v4/1a/52/1b/1a521b86-c3a6-d278-96a0-93a527f96613/source/600x600bb.jpg,"ThinkTech Hawaii streams live on the Internet from 11:00 am to 5:00 pm every weekday afternoon, Hawaii Time, then streaming earlier shows through the night.  Check us out any time for great content and great community.  Our vision is to be a leader in shaping a more vital and thriving Hawaii as the foundation for future generations. Our mission is to be the leading digital media platform raising pubic awareness and promoting civic engagement in Hawaii.",English,Tech News | Education | Technology | News & Politics,https://meanersons.com/thinktechhawaii/,ThinkTech Hawaii,695424809,"Jill Tokuda, Why is She the Best Choice for Lt. Governor (Making Leadership Work)",http://static1.squarespace.com/static/5606179ee4b0829832a71d3f/t/5a261fab652deaa85499eff8/1512448172207/Jill+Tokuda%2C+Why+is+She+the+Best+Choice+for+Lt.+Governor+%28Making+Leadership+Work%29.mp3,1853,"<p>Jill Tokuda's vision of effective leadership. &nbsp;Sen. Jill Tokuda, Senate Dist.4, is running for Lt. Govenor in the 2018 race. How does she distinguish herself from the other candidates.</p>",2017-12-05 04:30:06+00,ef8fcbcb30c84b158512d333c9d7a16e
13,1a88551324624777bbdf5b80c757e364,Armchair Activist - By Andre Koen & Brian Jost | Racial Justice | Social Justice | Racism | Activism | Advocacy | Human Rights,http://is3.mzstatic.com/image/thumb/Music19/v4/0d/c8/98/0dc898f4-6179-4fbb-1fcc-81a35ccdd1cd/source/600x600bb.jpg,"What happens when a black racial/social justice advocate meets a confused white man who is actually willing to admit he doesn’t understand the racism to which he has awakened?  Conversation happens.

Co-hosted by:
-ANDRE KOEN, http://www.andrekoen.com/
-BRIAN JOST, https://brianjost.com/

ANDRE KOEN is an energetic presenter, a powerful communicator, and a dynamic teacher.  There are many words that describe him. The most illustrative is “Andre, the Enkindled Spirit”.  Andre is a diversity trainer in Minnesota. He provides 
face-to-face and online courses on diversity education including leadership development, empowerment training, cross-cultural competence, sensitivity training, anti-racism training and team building. Most of his clients include professionals needing continuing education credits. His weekly blog includes ideas for controlling, removing, and fighting discrimination. Koen also offers one-on-one training and coaching.  http://www.andrekoen.com/

BRIAN JOST, author of the memoir “Grounded by Bipolar Disorder; One Pilot’s Landing” is the Public Awareness Coordinator at NAMI Minnesota (National Alliance on Mental Illness).  Brian recruits and trains NAMI “In Our Own Voice” public speakers who are courageous enough to share their experiences of living with a mental illness and achieving recovery.  He also coordinates the NAMI Minnesota Speakers Bureau through which anti-stigma presentations are offered.  Brian helps to harness the power of personal stories with the goal of showing people that recovery is possible.  Brian and his wife Sarah live in St. Anthony, MN with their son Avery and daughter Olive.  Brian is a proud father.  He finds parenting to be a challenge and an adventure.  Brian loves spending time with his family, especially playing outdoors.  Simply watching his kids play helps Brian understand the meaning of life.  https://brianjost.com/

---

Are you frustrated, angered, confused, or just plain exhausted by the polarizing conversations around race and social justice?  Find your community.  Find your voice.  Get it right.  Stand with us...the ""Armchair Activist.""

Song ""These Times"" music and lyrics copyright by Brian Jost, 2001.",English,Personal Journals | Society & Culture | Philosophy | History,http://www.armchairactivistpodcast.com,Andre Koen and Brian Jost,1162505435,"029, David Neiwert, author, investigative journalist, contributing writer for the Southern Poverty Law Center",http://feedproxy.google.com/~r/armchairactivistpodcast/~5/WfNrPuTSlHo/ArmAct_029a_DavidNeiwert.mp3,2888,"<p>David Neiwert was interviewed by Andre Koen for this episode. This conversation was recorded on 12/07/2017. Blog: http://dneiwert.blogspot.com/    email: david.neiwert@gmail.com David Neiwert is an investigative journalist based in Seattle and a contributing writer for the Southern Poverty Law Center. He is the author of recently published Alt-America: The Rise of the Radical Right in &#8230; <a href=""http://www.armchairactivistpodcast.com/029-david-neiwert/"" class=""more-link"">Continue reading<span class=""screen-reader-text""> ""029, David Neiwert, author, investigative journalist, contributing writer for the Southern Poverty Law Center""</span></a></p>
<p>The post <a rel=""nofollow"" href=""http://www.armchairactivistpodcast.com/029-david-neiwert/"">029, David Neiwert, author, investigative journalist, contributing writer for the Southern Poverty Law Center</a> appeared first on <a rel=""nofollow"" href=""http://www.armchairactivistpodcast.com"">Armchair Activist Podcast</a>.</p><img src=""http://feeds.feedburner.com/~r/armchairactivistpodcast/~4/qzlooKlMmME"" height=""1"" width=""1"" alt=""""/>",2017-12-13 16:42:09+00,02142aca11f147258e3dd60d1f944c32
14,4af1ba721002451db13f662c7e51dc69,The WordPress Chick Podcast,http://is1.mzstatic.com/image/thumb/Music62/v4/e2/11/5c/e2115c37-6e8f-672f-e882-b2b4e6edc17a/source/600x600bb.jpg,"Kim Doyal, “The WordPress Chick” shares her journey in the world of blogging, life and entrepreneurship on the internet. Sit back, relax and enjoy the ride while Kim discusses her insights on crafting the business and life you want using her platform of choice, WordPress. Whether you're new to WordPress or consider yourself a more advanced user, these blog building and online tips will make you more successful with your business. Kim is widely known for being “authentic” and connecting with her audience in a fun and informative way that will keep you coming back for each new episode. Kim is totally self-taught when it comes to WordPress and has been making her living online for the past 8 years. She is a published author, movie producer, artist, and has the best cartoon voice you’ll ever hear on a podcast! Her motto is,WordPress Happiness Made Easy, and Kim will teach you her best tips on digital publishing, blogging, WordPress and making a living online. Other topics include making WordPress simple and easy to use, WordPress themes, WordPress plugins, publishing tips, online video, outsourcing, making business fun again as well as how to make more money with your online business.",English,Business | Technology | Management & Marketing,http://thewpchick.com/podcast/,Kim Doyal The WordPress Chick,591955622,"E-commerce, WordPress Summits & Watches with Jan Koch WPCP: 171",http://media.blubrry.com/wpchickpodcast/www.buzzsprout.com/136529/607158-e-commerce-wordpress-summits-watches-with-jan-koch-wpcp-171.mp3,3513,"<br />
<br />
&nbsp;<br />
<br />
<br />
<br />
Talking with Jan Koch was one of those interviews that seems like it should have happened much, much sooner.<br />
<br />
I've been following Jan Koch for a few years on social media, we have quite a few mutual friendships and for one reason or another, we simply hadn't connected sooner. I'm so glad we finally made this interview happen. AND... I'm going to go ahead and give a little bit of a prediction here and I think we're going to be hearing a lot more from Jan as an authority/influencer. But that's just my two cents. ;-) . Connecting with Jan (finally), has been a perfect example of the power of relationships. Since having this conversation Jan has connected me with someone who you'll be hearing more from (hint: he has a SaaS product you're ALL going to want to use), I've signed up for the Virtual Summit Mastery (probably one of the best courses I've ever purchased) through Jan's recommendation and link and feel like we're just getting started.<br />
<br />
I had a ton of fun talking with Jan (I know, I know... I say that all the time. But it's true, I love having these conversations) and think you're going to get a ton from this interview (as well as the discount Jan has offered to my listeners for his amazing wooden watches! But you'll have to listen to the interview to find out what that's all about).<br />
Questions I Asked Jan<br />
<br />
 	* Can you share your background with the audience?<br />
 	* When did you launch WP Mastery?<br />
 	* What made you decide to launch WP Summit?<br />
 	* I love that your focus is on building business platforms with WordPress. What made you decide to choose this niche?<br />
 	* Let's talk about your e-commerce business, Little Oak (unique wooden watches). What's the story behind launching a line of watches?<br />
 	* How are you marketing Little Oak?<br />
 	* Do you have any recommendations for someone who wants to start a physical products business?<br />
<br />
&nbsp;<br />
What You're Going to Learn<br />
<br />
 	* Why Jan dropped out of his Master's program<br />
 	* What he learned running a virtual summit<br />
 	* What the virtual summit did for his business<br />
 	* The type of work his agency does (his agency business is a German website and focuses on German businesses)<br />
 	* Why he uses WooCommerce to run his e-commerce store (he started on Shopify)<br />
 	* How you should validate the need for your product before jumping into E-Commerce<br />
 	* Why you should set aside a reasonable budget for testing<br />
<br />
<br />
Where to Connect with Jan<br />
<a href=""https://wpmastery.xyz/"" target=""_blank"" rel=""noopener"">Website</a> | <a href=""https://twitter.com/iamjankoch"" target=""_blank"" rel=""nofollow noopener"">Twitter</a> | <a href=""https://www.littleoak.store/"" target=""_blank"" rel=""nofollow noopener"">Store</a>",2017-12-08 17:57:16+00,46571ec8d83a4750a3a7dc61d2fa636f
15,c1d672708d504f08abcb1cc05e3390db,Comedy Trap House,http://is4.mzstatic.com/image/thumb/Music5/v4/68/66/21/686621b2-86da-b295-ce89-73e8f7002892/source/600x600bb.jpg,"Join the Comedy Collective “Dormtainment” at the Comedy Trap House for their weekly podcast. It’s hilariously insightful, thought provoking, and sometimes-just flat out stupid. Eavesdrop as we discuss current events, personal theories, and our journey making it in Hollywood. Side effects from listening include laughter, mental growth, and a burning desire to chase your dreams.",English,Comedy,https://TheDormtainmentPodcast.podbean.com,Dormtainment,976989968,A Slice Of Life ft. Rome’s Dad Pt. 2 (Dj Slice),http://TheDormtainmentPodcast.podbean.com/mf/feed/vyu7p6/A_slice_of_life_.mp3,4260,"<br />
This week at the Comedy trap house Rome Sits down with his father Stevie Green Sr aka Dj Slice as they discuss becoming a man, the gift of the microphone, military journey's, and more. Please subscribe, rate, and review.<br />
 <br />
Donate to our podcast: <a href=""https://www.patreon.com/Dormtainment"">https://www.patreon.com/Dormtainment</a><br />
Business Inquiry: thedtpodcast@gmail.com<br />
""Stella"" Album : http://itunes.apple.com/album/id1300002644?ls=1&amp;app=itunes <br />",2017-12-27 03:47:14+00,5dad3a840f6f423095dea618db0d1a74
16,d36657ef488e41ff9c6e3008c0d91634,SermonAudio.com: MP3,http://is2.mzstatic.com/image/thumb/Music/v4/2f/b6/27/2fb62790-4351-4708-77a1-70630181351a/source/600x600bb.jpg,The latest MP3 feed from SermonAudio.com.,English,Religion & Spirituality | Christianity,http://www.sermonaudio.com/,info@sermonaudio.com,496852666,The First Sin,https://mp3.sermonaudio.com/filearea/128172148433/128172148433.mp3,1920,Genesis - Genesis 3:1-7,2017-12-09 02:54:00+00,069ad77b61374f64a054d3596cc1a46d
17,506b23d8f4a847598ff29b5f8cf98d08,Rabbi Moshe Hauer Podcast,http://is1.mzstatic.com/image/thumb/Music4/v4/aa/b8/c4/aab8c42d-0591-6b43-8c75-3d1da4eabd26/source/600x600bb.jpg,Create your own personalized podcasts at TorahMedia.com!,English,Judaism | Religion & Spirituality,http://www.torahmedia.com,Torahmedia,277107770,"Kiddushin and Kedusha - Strengthening the Sacred Intimacy of Marriage - For Men - Part II - Hauer, Rabbi Moshe",https://torahmedia.com/streamlink.php?fid=47888&bw=high,3160,Library: Bnai Jacob Shaarei Zion - RabbiHauer.org,2017-12-14 05:00:00+00,97c1935aafff46c0a1cb4a4a48da5109
18,5a4f7e61c3764da5b59f30c976994707,The #Brexit Daily - Latest stories on making Britain great again,http://is5.mzstatic.com/image/thumb/Music71/v4/57/dd/a4/57dda4ef-c7aa-3266-23c8-8d502191477e/source/600x600bb.jpg,Libertarian Daily News Feed from RadioFreeUK.org,English,Society & Culture | News & Politics | Technology | Podcasting,https://paper.li/pperrin/1328361165,Radio Free UK,991527053,Migrant arrivals to Spain by sea triple in 2017,http://feeds.radiofreeuk.org/~r/radiofreeuk/~5/vCo6WBnTOvk/aHR0cHM6Ly93d3cudGhlbG9jYWwuZXMvMjAxNzEyMjkvbWlncmFudC1hcnJpdmFscy1ieS1zZWEtdHJpcGxlLWluLXNwYWluLWluLTIwMTc.mp3,334,"<p><strong>thelocal.es</strong> - ""At the end of the year, the tally is devastating,"" the Spanish Commission for Refugees (CEAR), which defends the right to asylum, said in a statement. Almost 21,500 people arrived by sea on Spain's …</p><br/>Tweeted by @julia_reid https://twitter.com/julia_reid/status/947074577598963712",2017-12-30 11:59:09+00,062c637de4114d39b554993ff10d3bb8
19,ab0bb389534643c88a078e93a22029e1,Commentary Series,http://is5.mzstatic.com/image/thumb/Music62/v4/19/c9/3e/19c93e77-7315-cdab-4a26-8b73ec65b698/source/600x600bb.jpg,"More than 50 commentators provide perspective and opinion about current events, topics of interest, and often showcase the work of writers and storytellers.",English,Local | Government & Organizations,http://digital.vpr.net,Vermont Public Radio,281339310,2017 Commentator Brunch Sampler: McCallum On The Last Pillow,https://cpa.ds.npr.org/vpr/audio/2017/12/vpr-commentary-McCallum-20171227.mp3,167,"In the ‘80s, after footloose travel and a stint living in Greece, I decided to get a career and enrolled in a masters program in library science. In my final semester I took a class that introduced us to the latest trend in libraries - computers! When the guy sitting next to me said hello, I felt I’d seen him before.",2017-12-30 14:17:36+00,15804f80f7e24448b045d82e7fa52177
20,8b467a780b994674ae8a8dbc2e209f89,Best Professional Development and Self Improvement Podcasts - 3 Episodes Per week,http://is4.mzstatic.com/image/thumb/Music128/v4/83/ad/08/83ad08cc-7647-151d-f5e0-024e612c24be/source/600x600bb.jpg,Best Professional Development and Self Improvement Podcasts - 3 Episodes Per week,English,Society & Culture,http://owltail.com/podcast/best-professional-development-and-self-improvement-podcasts-3-episodes-per-week-1/feed,552,1323744312,8 Minute Millionaire: Learn the Secrets of Millionaire Entrepreneurs: 1: The Biggest Obstacle You’re Going to Face (You HAVE TO Defeat This to Succeed),http://www.owltail.com/podcast/best-professional-development-and-self-improvement-podcasts-3-episodes-per-week-1/redirect.mp3/http://traffic.libsyn.com/8minutemillionaire/8MM_Episode_1_Full_Final.mp3?dest-id=297263,545,"Published on 10 Aug 2015. Want to make a million dollars? There’s one HUGE obstacle standing in your way… and if you want to succeed, you absolutely MUST defeat it.",2017-12-23 07:45:02+00,9fdca081e8f049a993209910bac524ed
